timestamp,vDC,iDC,iA,iB,vA,vB,speed,regen_method,throttle,iqRef,iqFdb,temp_fet,power,error,SOC,vBMS,iBMS
10983,18949,72,26,48,72,72,0,1,0,-5987,-6117,32,0,0,99,4095,0
10984,18949,72,26,49,56,56,0,1,0,-5987,-6117,32,0,0,99,4095,0
10985,18949,72,26,50,51,51,0,1,0,-5987,-6117,32,0,0,99,4095,0
10986,18949,72,27,51,42,42,0,1,0,-5987,-6117,32,0,0,99,4095,0
10987,18949,72,26,51,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
10988,18949,71,26,48,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
10989,18949,72,27,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
10990,18949,71,26,49,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
10991,18949,71,26,49,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
10992,18949,70,27,50,36,36,0,1,0,-5987,-6117,32,0,0,99,4095,0
10993,18949,70,26,50,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
10994,18949,71,26,50,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
10995,18949,71,27,51,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
10996,18949,71,27,49,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
10997,18949,70,27,52,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
10998,18949,72,26,49,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
10999,18949,71,27,47,113,113,0,1,0,-5987,-6117,32,0,0,99,4095,0
11000,18949,70,27,43,250,250,0,1,0,-5987,-6117,32,0,0,99,4095,0
11001,18949,68,27,44,270,235,0,1,0,-5987,-6117,32,0,0,99,4095,0
11002,18949,68,26,49,101,113,0,1,0,-5987,-6117,32,0,0,99,4095,0
11003,18949,70,26,51,15,47,0,1,0,-5987,-6117,32,0,0,99,4095,0
11004,18949,70,26,51,16,16,0,1,0,-5987,-6117,32,0,0,99,4096,0
11005,18949,69,27,48,32,32,0,1,0,-5987,-6117,32,0,0,99,4096,0
11006,18949,69,27,44,114,114,0,1,0,-5987,-6117,32,0,0,99,4096,0
11007,18949,70,26,44,158,158,0,1,0,-5987,-6117,32,0,0,99,4096,0
11008,18949,70,27,46,119,119,0,1,0,-5987,-6117,32,0,0,99,4096,0
11009,18949,69,26,49,87,87,0,1,0,-5987,-6117,32,0,0,99,4095,0
11010,18949,69,27,49,108,102,0,1,0,-5987,-6117,32,0,0,99,4095,0
11011,18949,68,27,51,62,55,0,1,0,-5987,-6117,32,0,0,99,4095,0
11012,18949,69,27,50,16,86,0,1,0,-5987,-6117,32,0,0,99,4095,0
11013,18949,69,27,49,17,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11014,18949,69,26,47,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11015,18949,70,27,45,41,41,0,1,0,-5987,-6117,32,0,0,99,4095,0
11016,18949,71,26,44,50,50,0,1,0,-5987,-6117,32,0,0,99,4095,0
11017,18949,71,27,45,37,37,0,1,0,-5987,-6117,32,0,0,99,4095,0
11018,18949,72,27,47,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11019,18949,72,26,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11020,18949,73,26,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11021,18949,71,27,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11022,18949,71,27,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11023,18949,71,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11024,18949,70,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11025,18949,70,28,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4096,0
11026,18949,70,28,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4096,0
11027,18949,71,27,47,21,21,0,1,0,-5987,-6117,32,0,0,99,4096,0
11028,18949,73,27,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4096,0
11029,18949,72,27,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4096,0
11030,18949,71,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11031,18949,71,26,48,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11032,18949,72,26,48,38,38,0,1,0,-5987,-6117,32,0,0,99,4095,0
11033,18949,70,27,45,88,88,0,1,0,-5987,-6117,32,0,0,99,4095,0
11034,18949,71,27,44,151,151,0,1,0,-5987,-6117,32,0,0,99,4095,0
11035,18949,70,26,45,181,159,0,1,0,-5987,-6117,32,0,0,99,4095,0
11036,18949,71,26,48,70,93,0,1,0,-5987,-6117,32,0,0,99,4095,0
11037,18949,72,26,50,17,81,0,1,0,-5987,-6117,32,0,0,99,4095,0
11038,18949,72,26,47,15,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11039,18949,72,26,44,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11040,18949,72,28,43,73,73,0,1,0,-5987,-6117,32,0,0,99,4095,0
11041,18949,72,28,43,94,94,0,1,0,-5987,-6117,32,0,0,99,4095,0
11042,18949,70,27,44,86,86,0,1,0,-5987,-6117,32,0,0,99,4095,0
11043,18949,70,27,44,60,60,0,1,0,-5987,-6117,32,0,0,99,4095,0
11044,18949,71,26,45,44,44,0,1,0,-5987,-6117,32,0,0,99,4095,0
11045,18949,71,27,45,26,26,0,1,0,-5987,-6117,32,0,0,99,4095,0
11046,18949,71,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11047,18949,69,27,45,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11048,18949,70,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11049,18949,71,27,45,40,40,0,1,0,-5987,-6117,32,0,0,99,4095,0
11050,18949,72,27,43,66,66,0,1,0,-5987,-6117,32,0,0,99,4095,0
11051,18949,71,27,45,81,81,0,1,0,-5987,-6117,32,0,0,99,4095,0
11052,18949,71,27,46,59,59,0,1,0,-5987,-6117,32,0,0,99,4095,0
11053,18949,70,28,47,51,51,0,1,0,-5987,-6117,32,0,0,99,4095,0
11054,18949,73,27,47,28,28,0,1,0,-5987,-6117,32,0,0,99,4095,0
11055,18949,71,27,47,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11056,18949,71,27,46,14,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11057,18949,71,26,45,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11058,18949,71,26,45,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11059,18949,69,27,43,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11060,18949,71,27,45,20,20,0,1,0,-5987,-6117,32,0,0,99,4096,0
11061,18949,72,27,45,21,21,0,1,0,-5987,-6117,32,0,0,99,4096,0
11062,18949,71,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4096,0
11063,18949,72,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4096,0
11064,18949,70,26,45,37,37,0,1,0,-5987,-6117,32,0,0,99,4096,0
11065,18949,70,27,43,97,97,0,1,0,-5987,-6117,32,0,0,99,4096,0
11066,18949,69,26,42,167,167,0,1,0,-5987,-6117,32,0,0,99,4095,0
11067,18949,70,27,44,175,175,0,1,0,-5987,-6117,32,0,0,99,4095,0
11068,18949,71,26,47,143,129,0,1,0,-5987,-6117,32,0,0,99,4095,0
11069,18949,71,27,48,54,86,0,1,0,-5987,-6117,32,0,0,99,4095,0
11070,18949,70,27,48,20,99,0,1,0,-5987,-6117,32,0,0,99,4095,0
11071,18949,70,26,45,52,52,0,1,0,-5987,-6117,32,0,0,99,4095,0
11072,18949,70,27,39,328,328,0,1,0,-5987,-6117,32,0,0,99,4095,0
11073,18949,68,27,44,360,280,0,1,0,-5987,-6117,32,0,0,99,4095,0
11074,18949,69,27,51,62,285,0,1,0,-5987,-6117,32,0,0,99,4095,0
11075,18949,69,27,47,67,75,0,1,0,-5987,-6117,32,0,0,99,4095,0
11076,18949,68,27,40,328,328,0,1,0,-5987,-6117,32,0,0,99,4095,0
11077,18949,69,27,43,373,293,0,1,0,-5987,-6117,32,0,0,99,4095,0
11078,18949,69,26,52,66,374,0,1,0,-5987,-6117,32,0,0,99,4095,0
11079,18949,69,27,41,456,456,0,1,0,-5987,-6117,32,0,0,99,4095,0
11080,18949,68,27,51,411,385,0,1,0,-5987,-6117,32,0,0,99,4095,0
11081,18949,69,28,57,56,296,0,1,0,-5987,-6117,32,0,0,99,4095,0
11082,18949,70,26,42,401,401,0,1,0,-5987,-6117,32,0,0,99,4095,0
11083,18949,68,27,48,382,322,0,1,0,-5987,-6117,32,0,0,99,4095,0
11084,18949,68,27,55,51,331,0,1,0,-5987,-6117,32,0,0,99,4095,0
11085,18949,67,27,41,360,360,0,1,0,-5987,-6117,32,0,0,99,4095,0
11086,18949,68,26,42,413,332,0,1,0,-5987,-6117,32,0,0,99,4095,0
11087,18949,69,27,52,72,330,0,1,0,-5987,-6117,32,0,0,99,4095,0
11088,18949,69,27,45,232,232,0,1,0,-5987,-6117,32,0,0,99,4095,0
11089,18949,68,27,43,496,439,0,1,0,-5987,-6117,32,0,0,99,4095,0
11090,18949,68,26,56,195,433,0,1,0,-5987,-6117,32,0,0,99,4095,0
11091,18949,67,27,42,519,520,0,1,0,-5987,-6117,32,0,0,99,4095,0
11092,18949,67,28,51,519,658,0,1,0,-5987,-6117,32,0,0,99,4095,0
11093,18949,68,28,39,592,600,0,1,0,-5987,-6117,32,0,0,99,4095,0
11094,18949,68,28,54,475,584,0,1,0,-5987,-6117,32,0,0,99,4095,0
11095,18949,68,28,41,405,410,0,1,0,-5987,-6117,32,0,0,99,4095,0
11096,18949,68,28,45,498,436,0,1,0,-5987,-6117,32,0,0,99,4095,0
11097,18949,68,27,52,66,375,0,1,0,-5987,-6117,32,0,0,99,4095,0
11098,18949,67,27,39,477,477,0,1,0,-5987,-6117,32,0,0,99,4095,0
11099,18949,66,27,50,357,341,0,1,0,-5987,-6117,32,0,0,99,4095,0
11100,18949,67,27,53,52,255,0,1,0,-5987,-6117,32,0,0,99,4095,0
11101,18949,67,27,39,490,490,0,1,0,-5987,-6117,32,0,0,99,4095,0
11102,18949,67,26,52,381,434,0,1,0,-5987,-6117,32,0,0,99,4095,0
11103,18949,68,26,49,141,237,0,1,0,-5987,-6117,32,0,0,99,4095,0
11104,18949,68,27,40,441,440,0,1,0,-5987,-6117,32,0,0,99,4095,0
11105,18949,69,27,49,267,185,0,1,0,-5987,-6117,32,0,0,99,4095,0
11106,18949,69,26,49,18,141,0,1,0,-5987,-6117,32,0,0,99,4096,0
11107,18949,70,26,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4096,0
11108,18949,71,27,44,19,19,0,1,0,-5987,-6117,32,0,0,99,4096,0
11109,18949,71,27,43,18,18,0,1,0,-5987,-6117,32,0,0,99,4096,0
11110,18949,72,27,43,19,19,0,1,0,-5987,-6117,32,0,0,99,4096,0
11111,18949,71,26,44,20,20,0,1,0,-5987,-6117,32,0,0,99,4096,0
11112,18949,70,27,45,47,47,0,1,0,-5987,-6117,32,0,0,99,4096,0
11113,18949,70,27,44,79,79,0,1,0,-5987,-6117,32,0,0,99,4096,0
11114,18949,69,27,41,104,104,0,1,0,-5987,-6117,32,0,0,99,4096,0
11115,18949,69,27,43,152,152,0,1,0,-5987,-6117,32,0,0,99,4096,0
11116,18949,68,26,46,120,120,0,1,0,-5987,-6117,32,0,0,99,4096,0
11117,18949,69,27,47,48,48,0,1,0,-5987,-6117,32,0,0,99,4095,0
11118,18949,69,27,49,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11119,18949,68,27,48,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11120,18949,67,26,46,44,44,0,1,0,-5987,-6117,32,0,0,99,4095,0
11121,18949,68,27,49,45,45,0,1,0,-5987,-6117,32,0,0,99,4095,0
11122,18949,67,26,49,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11123,18949,67,26,50,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11124,18949,67,27,50,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11125,18949,67,26,48,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11126,18949,69,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11127,18949,69,27,46,33,33,0,1,0,-5987,-6117,32,0,0,99,4095,0
11128,18949,69,26,48,40,40,0,1,0,-5987,-6117,32,0,0,99,4095,0
11129,18949,68,27,48,41,41,0,1,0,-5987,-6117,32,0,0,99,4095,0
11130,18949,69,27,48,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11131,18949,68,27,47,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11132,18949,68,26,48,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11133,18949,69,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11134,18949,67,27,45,30,30,0,1,0,-5987,-6117,32,0,0,99,4095,0
11135,18949,67,27,44,27,27,0,1,0,-5987,-6117,32,0,0,99,4095,0
11136,18949,68,27,48,26,26,0,1,0,-5987,-6117,32,0,0,99,4095,0
11137,18949,68,27,47,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11138,18949,68,26,48,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11139,18949,70,26,47,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11140,18949,69,26,49,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11141,18949,69,27,49,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11142,18949,70,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11143,18949,70,27,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11144,18949,70,26,47,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11145,18949,68,27,46,77,77,0,1,0,-5987,-6117,32,0,0,99,4095,0
11146,18949,68,27,40,285,285,0,1,0,-5987,-6117,32,0,0,99,4095,0
11147,18949,68,27,45,321,258,0,1,0,-5987,-6117,32,0,0,99,4095,0
11148,18949,69,27,55,119,363,0,1,0,-5987,-6117,32,0,0,99,4095,0
11149,18949,67,26,46,342,344,0,1,0,-5987,-6117,32,0,0,99,4095,0
11150,18949,65,27,44,567,520,0,1,0,-5987,-6117,32,0,0,99,4095,0
11151,18949,63,27,49,282,537,0,1,0,-5987,-6117,32,0,0,99,4095,0
11152,18949,64,28,41,714,676,0,1,0,-5987,-6117,32,0,0,99,4095,0
11153,18949,64,26,48,323,550,0,1,0,-5987,-6117,32,0,0,99,4095,0
11154,18949,65,29,45,717,733,0,1,0,-5987,-6117,32,0,0,99,4095,0
11155,18949,66,26,48,451,576,0,1,0,-5987,-6117,32,0,0,99,4095,0
11156,18949,65,28,49,668,748,0,1,0,-5987,-6117,32,0,0,99,4095,0
11157,18949,64,27,44,585,625,0,1,0,-5987,-6117,32,0,0,99,4095,0
11158,18949,64,27,54,541,656,0,1,0,-5987,-6117,32,0,0,99,4095,0
11159,18949,65,27,41,518,522,0,1,0,-5987,-6117,32,0,0,99,4095,0
11160,18949,63,27,49,465,500,0,1,0,-5987,-6117,32,0,0,99,4095,0
11161,18949,65,26,49,165,277,0,1,0,-5987,-6117,32,0,0,99,4095,0
11162,18949,66,27,41,490,477,0,1,0,-5987,-6117,32,0,0,99,4095,0
11163,18949,67,26,55,252,284,0,1,0,-5987,-6117,32,0,0,99,4096,0
11164,18948,67,26,54,96,215,0,1,0,-5987,-6117,32,0,0,99,4096,0
11165,18949,69,27,42,520,508,0,1,0,-5987,-6117,32,0,0,99,4096,0
11166,18949,67,26,57,320,466,0,1,0,-5987,-6117,32,0,0,99,4096,0
11167,18949,66,28,46,490,500,0,1,0,-5987,-6117,32,0,0,99,4096,0
11168,18949,65,28,53,581,725,0,1,0,-5987,-6117,32,0,0,99,4095,0
11169,18949,63,28,43,822,755,0,1,0,-5987,-6117,32,0,0,99,4095,0
11170,18949,11,28,57,601,881,0,1,0,-5987,-6117,32,0,0,99,4095,0
11171,18949,-24,31,60,868,1037,0,1,0,-5987,-6117,32,0,0,99,4095,0
11172,18949,-33,34,53,1011,1113,0,1,0,-5987,-6117,32,0,0,99,4095,0
11173,18949,-68,36,52,1065,1025,0,1,0,-5987,-6117,32,0,0,99,4095,0
11174,18949,-85,37,58,1144,1223,0,1,0,-5987,-6117,32,0,0,99,4095,0
11175,18949,-87,35,59,1143,1307,0,1,0,-5987,-6117,32,0,0,99,4095,0
11176,18949,-77,36,58,1047,1269,0,1,0,-5987,-6117,32,0,0,99,4095,0
11177,18949,-65,33,60,893,1172,0,1,0,-5987,-6117,32,0,0,99,4095,0
11178,18949,-52,32,61,807,979,0,1,0,-5987,-6117,32,0,0,99,4096,0
11179,18949,1,33,54,894,1023,0,1,0,-5987,-6117,32,0,0,99,4096,0
11180,18949,10,33,41,955,894,0,1,0,-5987,-6117,32,0,0,99,4096,0
11181,18949,17,30,49,750,965,0,1,0,-5987,-6117,32,0,0,99,4096,0
11182,18949,6,29,58,640,830,0,1,0,-5987,-6117,32,0,0,99,4096,0
11183,18949,41,29,48,909,1017,0,1,0,-5987,-6117,32,0,0,99,4095,0
11184,18949,60,26,41,839,789,14,1,0,-5987,-6117,32,0,0,99,4095,0
11185,18949,62,27,54,449,759,14,1,0,-5987,-6117,32,0,0,99,4095,0
11186,18949,62,26,47,863,949,14,1,0,-5987,-6117,32,0,0,99,4095,0
11187,18949,63,25,42,747,746,13,1,0,-5987,-6117,32,0,0,99,4095,0
11188,18949,31,26,56,551,778,13,1,0,-5987,-6117,32,0,0,99,4095,0
11189,18949,-45,31,61,971,1137,13,1,0,-5987,-6117,32,0,0,99,4095,0
11190,18949,-95,33,59,1212,1437,13,1,0,-5987,-6117,32,0,0,99,4095,0
11191,18949,-140,41,55,2039,2057,13,1,0,-5987,-6117,32,0,0,99,4095,0
11192,18949,-152,38,72,2066,2621,13,1,0,-5987,-6117,32,0,0,99,4095,0
11193,18950,-187,42,71,2888,3160,13,1,0,-5987,-6117,32,0,0,99,4095,0
11194,18950,-186,41,80,2655,3519,13,1,0,-5987,-6117,32,0,0,99,4095,0
11195,18949,-180,41,72,2653,3115,13,1,0,-5987,-6117,32,0,0,99,4095,0
11196,18949,-181,43,69,2951,3335,13,1,0,-5987,-6117,32,0,0,99,4095,0
11197,18949,-187,41,71,2763,3090,13,1,0,-5987,-6117,32,0,0,99,4095,0
11198,18949,-171,41,75,2511,3144,13,1,0,-5987,-6117,32,0,0,99,4095,0
11199,18949,-168,40,69,2399,2718,13,1,0,-5987,-6117,32,0,0,99,4095,0
11200,18949,-166,40,70,2412,2751,13,1,0,-5987,-6117,32,0,0,99,4095,0
11201,18949,-169,40,76,2542,3199,13,1,0,-5987,-6117,32,0,0,99,4095,0
11202,18949,-180,40,75,2665,3286,13,1,0,-5987,-6117,32,0,0,99,4095,0
11203,18949,-185,44,71,3138,3484,13,1,0,-5987,-6117,32,0,0,99,4095,0
11204,18949,-178,41,75,2738,3334,13,1,0,-5987,-6117,32,0,0,99,4095,0
11205,18950,-173,40,75,2514,3103,13,1,0,-5987,-6117,32,0,0,99,4095,0
11206,18949,-167,40,73,2497,2962,13,1,0,-5987,-6117,32,0,0,99,4095,0
11207,18949,-161,40,71,2433,2849,13,1,0,-5987,-6117,32,0,0,99,4095,0
11208,18949,-162,39,70,2425,2847,13,1,0,-5987,-6117,32,0,0,99,4095,0
11209,18949,-168,39,73,2472,2913,13,1,0,-5987,-6117,32,0,0,99,4095,0
11210,18949,-165,39,72,2501,2957,13,1,0,-5987,-6117,32,0,0,99,4095,0
11211,18949,-171,42,70,2568,2991,13,1,0,-5987,-6117,32,0,0,99,4095,0
11212,18949,-169,41,70,2580,2998,13,1,0,-5987,-6117,32,0,0,99,4095,0
11213,18949,-168,42,70,2658,3085,13,1,0,-5987,-6117,32,0,0,99,4095,0
11214,18949,-173,43,70,2722,3053,13,1,0,-5987,-6117,32,0,0,99,4095,0
11215,18949,-176,41,72,2622,3037,13,1,0,-5987,-6117,32,0,0,99,4095,0
11216,18949,-166,40,76,2520,3182,13,1,0,-5987,-6117,32,0,0,99,4095,0
11217,18949,-172,41,74,2512,3069,13,1,0,-5987,-6117,32,0,0,99,4095,0
11218,18949,-169,39,73,2518,2995,13,1,0,-5987,-6117,32,0,0,99,4095,0
11219,18949,-172,41,69,2614,3062,13,1,0,-5987,-6117,32,0,0,99,4095,0
11220,18949,-173,43,68,2762,3172,13,1,0,-5987,-6117,32,0,0,99,4095,0
11221,18949,-181,43,69,2896,3169,13,1,0,-5987,-6117,32,0,0,99,4095,0
11222,18949,-175,40,77,2583,3318,13,1,0,-5987,-6117,32,0,0,99,4095,0
11223,18949,-177,40,76,2626,3224,13,1,0,-5987,-6117,32,0,0,99,4095,0
11224,18949,-181,42,69,2956,3367,13,1,0,-5987,-6117,32,0,0,99,4095,0
11225,18949,-186,43,71,2905,3244,13,1,0,-5987,-6117,32,0,0,99,4095,0
11226,18949,-179,41,80,2624,3437,13,1,0,-5987,-6117,32,0,0,99,4095,0
11227,18949,-184,41,70,2865,3308,13,1,0,-5987,-6117,32,0,0,99,4095,0
11228,18949,-186,45,72,3066,3377,13,1,0,-5987,-6117,32,0,0,99,4095,0
11229,18949,-182,41,82,2695,3562,13,1,0,-5987,-6117,32,0,0,99,4095,0
11230,18949,-189,45,70,3200,3551,13,1,0,-5987,-6117,32,0,0,99,4095,0
11231,18949,-192,43,81,2880,3690,13,1,0,-5987,-6117,32,0,0,99,4095,0
11232,18949,-191,45,69,3280,3627,13,1,0,-5987,-6117,32,0,0,99,4095,0
11233,18949,-193,43,81,2935,3798,13,1,0,-5987,-6117,32,0,0,99,4095,0
11234,18949,-199,44,70,3405,3712,13,1,0,-5987,-6117,32,0,0,99,4095,0
11235,18949,-192,42,81,2909,3780,13,1,0,-5987,-6117,32,0,0,99,4095,0
11236,18949,-195,44,78,3317,3900,13,1,0,-5987,-6117,32,0,0,99,4095,0
11237,18949,-193,42,77,3055,3621,13,1,0,-5987,-6117,32,0,0,99,4095,0
11238,18949,-194,44,80,3130,3813,13,1,0,-5987,-6117,32,0,0,99,4095,0
11239,18949,-188,43,74,3082,3561,13,1,0,-5987,-6117,32,0,0,99,4096,0
11240,18949,-194,44,80,3085,3799,13,1,0,-5987,-6117,32,0,0,99,4096,0
11241,18949,-193,44,73,3351,3707,13,1,0,-5987,-6117,32,0,0,99,4096,0
11242,18949,-196,43,83,2986,3864,13,1,0,-5987,-6117,32,0,0,99,4096,0
11243,18949,-205,46,81,3486,4181,13,1,0,-5987,-6117,32,0,0,99,4096,0
11244,18949,-204,45,75,3535,3869,13,1,0,-5987,-6117,32,0,0,99,4096,0
11245,18949,-199,43,83,3253,4118,13,1,0,-5987,-6117,32,0,0,99,4096,0
11246,18949,-202,43,84,3188,3954,13,1,0,-5987,-6117,32,0,0,99,4096,0
11247,18949,-201,45,78,3497,4053,13,1,0,-5987,-6117,32,0,0,99,4096,0
11248,18949,-203,46,78,3421,3926,13,1,0,-5987,-6117,32,0,0,99,4096,0
11249,18949,-202,43,82,3042,3912,13,1,0,-5987,-6117,32,0,0,99,4095,0
11250,18949,-204,47,79,3435,4111,13,1,0,-5987,-6117,32,0,0,99,4095,0
11251,18949,-203,46,74,3486,3803,13,1,0,-5987,-6117,32,0,0,99,4095,0
11252,18949,-205,45,82,3369,4255,13,1,0,-5987,-6117,32,0,0,99,4095,0
11253,18949,-209,45,82,3325,4103,13,1,0,-5987,-6117,32,0,0,99,4095,0
11254,18949,-205,45,83,3480,4222,13,1,0,-5987,-6117,32,0,0,99,4095,0
11255,18949,-207,47,81,3618,4326,13,1,0,-5987,-6117,32,0,0,99,4095,0
11256,18949,-206,46,78,3625,4211,13,1,0,-5987,-6117,32,0,0,99,4095,0
11257,18949,-212,46,79,3636,4173,13,1,0,-5987,-6117,32,0,0,99,4095,0
11258,18949,-210,46,81,3538,4247,13,1,0,-5987,-6117,32,0,0,99,4095,0
11259,18949,-211,43,83,3304,4173,13,1,0,-5987,-6117,32,0,0,99,4095,0
11260,18949,-206,45,82,3315,4083,13,1,0,-5987,-6117,32,0,0,99,4095,0
11261,18949,-208,46,75,3575,4015,13,1,0,-5987,-6117,32,0,0,99,4095,0
11263,18949,-209,45,79,3460,4125,13,1,0,-5987,-6117,32,0,0,99,4095,0
11264,18949,-211,44,82,3278,4127,13,1,0,-5987,-6117,32,0,0,99,4095,0
11265,18949,-207,45,82,3363,4119,13,1,0,-5987,-6117,32,0,0,99,4095,0
11266,18949,-214,46,79,3579,4268,13,1,0,-5987,-6117,32,0,0,99,4095,0
11267,18949,-210,46,74,3571,3970,13,1,0,-5987,-6117,32,0,0,99,4095,0
11268,18949,-206,45,80,3331,4120,13,1,0,-5987,-6117,32,0,0,99,4095,0
11269,18949,-215,44,83,3287,4076,13,1,0,-5987,-6117,32,0,0,99,4095,0
11270,18949,-212,46,82,3484,4223,13,1,0,-5987,-6117,32,0,0,99,4095,0
11271,18949,-215,46,79,3604,4305,13,1,0,-5987,-6117,32,0,0,99,4095,0
11272,18949,-212,45,77,3615,4150,13,1,0,-5987,-6117,32,0,0,99,4095,0
11273,18949,-212,45,79,3532,4062,13,1,0,-5987,-6117,32,0,0,99,4095,0
11274,18949,-207,44,82,3344,4227,13,1,0,-5987,-6117,32,0,0,99,4095,0
11275,18949,-215,45,81,3435,4198,13,1,0,-5987,-6117,32,0,0,99,4095,0
11276,18949,-209,45,81,3465,4215,13,1,0,-5987,-6117,32,0,0,99,4095,0
11277,18949,-212,46,77,3553,4184,13,1,0,-5987,-6117,32,0,0,99,4095,0
11278,18949,-210,47,74,3555,3932,13,1,0,-5987,-6117,32,0,0,99,4095,0
11279,18949,-204,45,82,3261,4148,13,1,0,-5987,-6117,32,0,0,99,4095,0
11280,18949,-206,44,82,3191,3956,13,1,0,-5987,-6117,32,0,0,99,4095,0
11281,18949,-205,46,71,3447,3804,13,1,0,-5987,-6117,32,0,0,99,4095,0
11282,18949,-196,42,80,2896,3714,13,1,0,-5987,-6117,32,0,0,99,4095,0
11283,18949,-194,45,72,3224,3559,13,1,0,-5987,-6117,32,0,0,99,4095,0
11284,18949,-189,40,80,2660,3488,13,1,0,-5987,-6117,32,0,0,99,4095,0
11285,18949,-189,43,69,2978,3405,13,1,0,-5987,-6117,32,0,0,99,4096,0
11286,18949,-193,43,76,3040,3661,13,1,0,-5987,-6117,32,0,0,99,4096,0
11287,18949,-197,42,73,3097,3639,13,1,0,-5987,-6117,32,0,0,99,4096,0
11288,18949,-205,44,80,3174,3926,13,1,0,-5987,-6117,32,0,0,99,4096,0
11289,18949,-203,45,69,3420,3694,13,1,0,-5987,-6117,32,0,0,99,4096,0
11290,18949,-200,43,79,2896,3823,13,1,0,-5987,-6117,32,0,0,99,4095,0
11291,18949,-204,46,74,3378,3950,13,1,0,-5987,-6117,32,0,0,99,4095,0
11292,18949,-191,41,74,2781,3358,13,1,0,-5987,-6117,32,0,0,99,4095,0
11293,18949,-177,41,68,2681,3085,13,1,0,-5987,-6117,32,0,0,99,4095,0
11294,18949,-165,39,70,2282,2716,13,1,0,-5987,-6117,32,0,0,99,4095,0
11295,18949,-156,39,71,2207,2624,13,1,0,-5987,-6117,32,0,0,99,4095,0
11296,18949,-151,39,63,2273,2547,13,1,0,-5987,-6117,32,0,0,99,4095,0
11297,18949,-140,37,64,1939,2228,13,1,0,-5987,-6117,32,0,0,99,4095,0
11298,18949,-150,37,74,1775,2204,13,1,0,-5987,-6117,32,0,0,99,4095,0
